neutral	I'm waiting for the entire Troy football team to pile out of the new Music Building tomorrow night and pillage the streets of Knoxville.
neutral	Kristin Chenoweth arrives at the <number> annual Hero Dog Awards <url>
neutral	"May <number> the riot starts. Rt <user> Check out Bill Carter's piece in the <user> : ""Prime-Time Stern"" <url> <user>"
neutral	Updated <hashtag> PackinSpain blog with some stat totals, like Lorenzo Brown and C.J. Leslie with double-doubles: <url>
positive	Big Day in the sun now a Big Night in the heat with <user> <hashtag> poppinbottles
neutral	Directions for tomorrow's Festival: World Music Festival runs from <number> - <number> on Richmond Riverside, just north of Richmond Bridge.
neutral	"All humans are entrepreneurs - Reid Hoffman in ""The startup of you"" <url>"
negative	<number> page in Hindu tn <allcaps> edition <sadface> Gadkari was on first page though. Media will one day sell India for bread crumbs thown by dynasty
neutral	Late Friday meet was just to clear air, says bjp <allcaps> a day later: Sources said the rumour about Gadkari quitt <url> <hashtag> india
positive	I'm excited for the new Tomb Raider game even though it comes out in March. They're talking it back to the start don't you know?
positive	Salsa Sundays just don't stop! Join your favorite Lady dj <allcaps> Ms. Mar y <allcaps> Soul this Sunday at Iguana for an evening of <url>
neutral	i <allcaps> don't know of a rule that could stop qld <allcaps> playing David Taylor - the nrl <allcaps> to us on if qld <allcaps> can play Taylor tomorrow in <hashtag> Origin3 <hashtag> nrl
positive	Happy <number> to HRT! We love you!!! @ Shan &amp; T-Bone's <url>
negative	<user> <user> He has <number> years left on his deal so AFC's resistance may be to strong. Where do you predict Espanyol will finish?
neutral	Anyone going yo watch the Lakers vs Heat game in Miami February?
neutral	Team Foster Call will be on tonight Thursday November <number> from <number> Eastern <number> new access code <number> <url>
neutral	<user> did you want a lift tomorrow pal to Chesters?
neutral	SNSD's Tiffany, CNBLUE's Yonghwa and B2ST's Kikwang MCs for the sbs <allcaps> K-Pop Super Concert Nov <number> <url>
neutral	I'm going to Stephen Kellogg and The Sixers at Rex Theatre in Pittsburgh, pa <allcaps> - Oct <number> <url>
negative	<user> Your mail monday with Fps Russia was such a tease lol
neutral	Dir. Gen. Alan Hoffmann and Chairman of the Board of Governors Jim Tisch have brought <hashtag> TLVBOG <allcaps> to a close. See you in February in Jerusalem!
positive	Cloudy in the Valley, good luck on your <number> day of classes!! See you in the emerald city (ISAT)
negative	<user> yes they seem to be in quite a mess at bcfc <allcaps> hope you beat Spurs tomorrow
negative	Fraud fears as iebc <allcaps> turns to old poll kit: The electoral commission on Wednesday said it will take measures to e <url>
positive	Bringing out the classics tonight. Maino's If Tomorrow Comes &gt;&gt;&gt;&gt;&gt;
negative	<user> u wont be able to buy me that latte tomorrow if u work from <number> sillly, unless we go to gets it once were with troy and them o:
positive	i <allcaps> wanna see studio <allcaps> footage <allcaps> so <allcaps> BAD. We are about to hear some unreleased STUFF! Likeeeeeeeeee i <allcaps> can't wait until Sunday.
neutral	<user> <user> <user> <user> wait it's Thursday, Tryna have a smokeout?
positive	TRIFECTA! this friday get off your butt and come out to Halls to show some support as volleyball, soccer, and football take down the devils!
positive	<user> tomorrow I'm making the journey to Selma to celebrate pastor appreciation day/nanny's birthday. Better see you there
positive	<user> it's great, childhood memories for me. If you like Douglas Adams you may like Terry Pratchett: satire pretending to be fantasy
neutral	<user> Harold and the Purple Crayon, although it may be for slightly younger. And anything by Dr. Seuss is always quality.
neutral	I'm talkn All Black party on the <number> then vip <allcaps> all nite Saturday at Sky Family n friends will be in da building We gon shut Sky down
neutral	Breaking M&amp;A news today: Canada's Potash Corp. in talks with Israel's Netanyahu on merger with Israel Chemicals. that may be worth +$13.5bln
neutral	<number> Tasty Hoops Matchups tonight <number> San Diego State @ New Mexico <number> Marshall @ West Virginia <number> St. Joe @ Xavier <number> Wichita St @ uni <allcaps>
negative	Red Cross halts most Pakistan aid after beheading: The International Committee of the Red Cross said on Tuesday <url>
neutral	World Music Festival Rocks City Saturday: Maria Muldaur headlines the day-long event, which bring French Gypsy j <url>
neutral	Don't miss the free <allcaps> Sunset Blues Concert tonight from <number> with March Fourth Marching Band in Mountain <url>
neutral	So This is how it's gonna be <hashtag> NCAA <allcaps> South <number> Round Winners UK, Iowa St, Wichita ST, Ind, UNLV, Baylor, Xavier (upset) Duke
positive	My <number> time seeing <user> was wen me Kiaya n Chante went to the dc <allcaps> Star we stood in line @ <number> n they open the club doors at <number> lol
positive	<hashtag> UNIVB <allcaps> has its biggest weekend of the season (so far) starting tonight! Missouri State @ <number> Wichita State tomorrow @ <number>
neutral	Time for Thursday Night Football as the Tampa Bay Buccaneers take on the Minnesota Vikings. <hashtag> NFL <allcaps>
neutral	I'm going to Level <number> at Sentrum Scene in Oslo, Norway - Nov <number> <url>
neutral	Kinder Morgan, Chevron, &amp; Shell: Natural Gas M&amp;A of the Day: Chevron Corporation (NYSE:CVX) places <number> only toE <url>
neutral	i <allcaps> have a test over the Trojan War tomorrow so i <allcaps> guess I'll watch Troy tonight
positive	Some concept art done by the late Ralph McQuarrie. May the force be with you. <url>
neutral	Friday After Next just came on VH1 I'm boutta be chilling.!
negative	Gregg Williams may never find a job in the nfl <allcaps> again if he's allowed back. Snitchin will make your situation worse!
negative	And Tampa does run a version of the option pass that wsh <allcaps> killed us on. RGlll to Davis may just be replicated.
positive	Nothing against ecl <allcaps> and ISAT, but it sure is nice being in my own apartment for work. Will be even nicer tomorrow when i <allcaps> set up the desktop!
neutral	In <number> Pope John Paul ii <allcaps> proclaimed the Catholic Church wrongly condemned Galileo for asserting the Earth revolves the Sun - <number> years late
neutral	Anderson Cooper and Kristin Chenoweth on His Coming Out: Anderson Live premiered Monday, with Kristin Chenoweth  <url>
positive	Interesting to see Cliff Avril start. Told me Wednesday he wasn't sure if he was ready to go. Obviously, he is.
neutral	Getting ready to board ei <allcaps> <number> to nyc <allcaps> to open Pinter, a <allcaps> Celebration with Julian Sands drctd by John Malkovich <user> on Tuesday
positive	Finished filling out the fafsa <allcaps> for this scholarship application. Hopefully it's processed before November <number> 'cause i <allcaps> need it by then.
positive	Smoking a Hoya de Monterey <user> on the radio Glass of red in hand Loving my Sunday ! <repeat>
positive	"<user> Wellthat should be addressed to <hashtag> p2 since they may understand Dr. Seussemphasis on the term ""may"" <smile>"
neutral	Knicks vs Celtics oct. <number> at the times union <hashtag> Bethere
neutral	<user> <user> boom. Take that Austin. Randi are you wearing your pink shirt tomorrow or dressing for America day?
neutral	Tom Segal, Pricewise of the Racing Post, will be on <user> tomorrow previewing the big races on day one of York's Dante Festival.
positive	<user> Im from South Africa and will be leaving the States on the <number> of Nov, really wanna see JB!!! Life would be perfect then!
neutral	West Liberty goes for it on <number> &amp; goal with seconds remaining in the half. Isaiah Moody runs <number> yards in. fsu <allcaps> leads <number> at the half.
positive	"<user> Dear Mr. Netanyahu if a new ""Cast Lead""might be needed i <allcaps> wish you success and total victory, may the enemies of Israel perish."
neutral	Remember to all my basketball people here nba <allcaps> League pass has a Free trial from now to the <number> of November
positive	Think I'm gonna have to have a MaccyD Breakfast on the ways to Spurs tomorrow <smile>
neutral	a <allcaps> little tid bit of info about a local band, Beitthemeans, who will be playing here Nov <number> with Capt. Stabb Tuggo <url>
positive	<user> See you on Oct <number> ! sm <allcaps> bacolod <allcaps> <smile> Excited ! <smile>
neutral	Plant City driver charged with dui <allcaps> in fatal crash - Oct <number> @ <number> pm <allcaps> et <allcaps> <url>
positive	Please join me in welcoming our next us <allcaps> Senator from the Great State this coming Monday. Check out HRT's website for details.
positive	<number> Plains Rd- Lots of space in this <number> bed, <number> bath home in East York! Come to the open house this Sun <number> pm! Big space, reno'd bathrms+ more!
negative	<user> The sun is just waiting for its agent to call to see if it can get the job as the glint in Justin Biebers eye. Sun gets saad.
negative	The <number> album is on it's way and we didn't even get a tour for Unbroken <sadface> <hashtag> AustraliaWantsDemi - Starting to think <user> isn't coming
neutral	<user> Last night i <allcaps> dreamt it was tomorrow's game and you invaded the pitch to throw your scarf at Roger Johnson. Weird.
neutral	Almost another Warriors collapse in the <number> but they were able to pull through and get the w <allcaps>
positive	"Sun., July <number> <number> pm <allcaps> ""Rock 'n' Roll, the Opposites, &amp; Our Greatest Hopes--A Celebration!"" <url>"
neutral	Had to cut the Mohawk off gotta look grown for tomorrow night at Club Pulse
neutral	From tomorrow <number> days Eid holidays in Muscat. Plans afoot to see a little of the interior with friends. Eid Mubarak!
positive	i <allcaps> just realized that tomorrow is Friday which means tomorrow is the Kingsburg Vs. Selma game <smile> <hashtag> excited
positive	Looking forward to watching the Mackems smash the Mags. Roll on Sunday.
positive	World Music Festival is in full swing! See you tomorrow evening in Millennium Park with the Maria de Barros at <number> <hashtag> Chicago <hashtag> WMFChicago
neutral	If you know a Leo u know we doing it big!!!! Come party with the Leo's tomorrow night at the Jett Lounge!!! <url>
neutral	<number> games left in the division: vs wsh <allcaps> at FedEx on a Monday night, at home vs. phi <allcaps> last game of the season
positive	<hashtag> cricket Pakistan hopeful of Bangladesh visit: Pakistan's cricket board said Sunday it hopes to arr <url> (f ahsaan4u)
neutral	Anybody kno how much the basketball tickets are for the vuu <allcaps> vs. vcu <allcaps> game tomorrow?
negative	Absolutely smashed. Up early tomorrow to get to The Strawberry by St James' park. Fuck the Mackems
neutral	historic canoe journey to protect the Salish Sea and stand against Kinder Morgan's pipeline expansion project Sept <number> <url>
positive	We'll be at the American Women of Surrey <hashtag> Christmas fair on Sunday in Cobham. Will sample pumpkin pie. See you there! <url>
