positive	cool	<user> cause ur cool since BAMA, Mark! Awesome! Roll Tide + watching you every Sunday! God Bless! RTR!
positive	Awesome!	<user> cause ur cool since BAMA, Mark! Awesome! Roll Tide + watching you every Sunday! God Bless! RTR!
positive	God Bless! RTR!	<user> cause ur cool since BAMA, Mark! Awesome! Roll Tide + watching you every Sunday! God Bless! RTR!
positive	Ah, what a nice	rt <allcaps> <user> An iPad on one side of the bed streaming Family Guy and my MacBook on the other side streaming porn. Ah, what a nice s <allcaps> 
negative	miss	i <allcaps> will be out of town and will miss this but you should go! Nuit Blanche <hashtag> DC <allcaps> event Sept <number> <url> <user>
positive	Chicagoriffic	Melissa McCarthy, Jane Lynch make Emmy night Chicagoriffic <url>
neutral	talk about	Watched Aladdin on vhs <allcaps> last night, talk about high definition <hashtag> stoneage
neutral	looks like they'll fail	After losing <number> last week, today the gop <allcaps> is trying to win <number> Senate seats in Wisconsin by recalling <number> Democrats. It looks like they'll fail
positive	Any	Melissa McCarthy and Margo Martindale! Congrats! Any other MM's tonight?
positive	<smile>	Listening to <user> on my iPad while cleaning the house tonight. All i <allcaps> want to do is sing & dance around. Great tunes! <smile>
positive	perfectly executed	Witnessed a perfectly executed crash landing in the gulf of Mexico today. <hashtag> whatabadass <url>
negative	lost like shit but good,	Anyone ever watch the show Dexter? It's my <number> time and I'm lost like shit but good, still lost like shot though
negative	lost like shot	Anyone ever watch the show Dexter? It's my <number> time and I'm lost like shit but good, still lost like shot though
positive	cool accents!	Mom left for Scotland today. Or Ireland Keep forgetting where she went to. But both places have cool accents! i <allcaps> know that!
neutral	in	My son's teacher is married to a former Auburn football player. i <allcaps> think I'll put him in all Bama gear <number> day of school! <hashtag> RTR <allcaps>
negative	too far away	Oct. <number> is almost too far away for me to wait for the return of <hashtag> Dexter!
positive	beat	<user> <user> <number> of us watching <user> and the girls tonight beat Everton live on espn <allcaps> in a bar with a beer in Spain, coyg <allcaps> ! <repeat>
positive	happy	<user> i <allcaps> am happy about the Modern Family wins tonight but definitely saddened by the fnl <allcaps> loss. Also so stoked for Melissa McCarthy! <smile>
negative	saddened	<user> i <allcaps> am happy about the Modern Family wins tonight but definitely saddened by the fnl <allcaps> loss. Also so stoked for Melissa McCarthy! <smile>
positive	already	<user> Ryan Grant or Felix Jones in the <number> round!!!! HURRY!!! i <allcaps> already have Tony Romo and Dez so idk about FJtheres also steve j
positive	hopin	<user> <user> I'm hopin y'all are gonna be around Thursday to welcome me with open arms on my permanent move back to Clemson
positive	welcome	<user> <user> I'm hopin y'all are gonna be around Thursday to welcome me with open arms on my permanent move back to Clemson
negative	lied repeatedly	.@FoxNews Amanda Knox who lied repeatedly & cleaned with bleach that morning is no innocent petal
negative	is no	.@FoxNews Amanda Knox who lied repeatedly & cleaned with bleach that morning is no innocent petal
positive	in full swing!	rt <allcaps> <user> Preparations to mark the <number> Independence Day of <hashtag> Pakistan in a befitting manner on August <number> are in full swing! a <allcaps> 
negative	seem mostly a bore,	The Emmy's seem mostly a bore, but the women (including Amy Poelher and Melissa McCarthy) brought their a <allcaps> game tonight.
positive	brought their a <allcaps> game	The Emmy's seem mostly a bore, but the women (including Amy Poelher and Melissa McCarthy) brought their a <allcaps> game tonight.
positive	beautiful dream!	rt <allcaps> <user> That's a beautiful dream! rt <allcaps> <user> i <allcaps> also had a dream last night that football season started and the Ravens  h 
negative	End of an	End of an era rt <allcaps> <user> rt <allcaps> <user> Andy Rooney, <number> will make his last regular appearance on <user> this Sunday cbs <allcaps> just announced
positive	Keep up the extraordinary work	Today: The Last Two Wisconsin Recalls (For Now) <url>  /  Keep up the extraordinary work Wisconsin!
negative	too bad	<user> too bad Rodgers and gb <allcaps> did nothing through air after <number> i <allcaps> hope Tomorrow does good too, just not Tony Romo <hashtag> spellcheckjoke
negative	nothing	<user> too bad Rodgers and gb <allcaps> did nothing through air after <number> i <allcaps> hope Tomorrow does good too, just not Tony Romo <hashtag> spellcheckjoke
positive	does	<user> too bad Rodgers and gb <allcaps> did nothing through air after <number> i <allcaps> hope Tomorrow does good too, just not Tony Romo <hashtag> spellcheckjoke
negative	Not sure if i <allcaps> want to go	Not sure if i <allcaps> want to go to Eng v Holland game on wed, only got tickets coz of Arsenal players, might not feature now <sadface>
negative	might not	Not sure if i <allcaps> want to go to Eng v Holland game on wed, only got tickets coz of Arsenal players, might not feature now <sadface>
positive	extensive	Blog: Jets, Giants have extensive radio networks - So it's a Sunday afternoon, and your wife is adamant about draggi <url>
negative	adamant	Blog: Jets, Giants have extensive radio networks - So it's a Sunday afternoon, and your wife is adamant about draggi <url>
positive	i <allcaps> love them so much	Arm hurts like crazy Open house tomorrow and Church tonight!!!! i <allcaps> love them so much &lt;3
positive	Really looking forward	Really looking forward to watching Tony Romo run for his life tonight! <user> <user> <user> coming with it. <hashtag> orangecrush
negative	run for his life	Really looking forward to watching Tony Romo run for his life tonight! <user> <user> <user> coming with it. <hashtag> orangecrush
neutral	friends.	Later today: Cowboys and Aliens, good food, My Chemical Romance and Blink <number> show with <user> and her friends. Jazzed <number> teh max!
positive	<hashtag> winning &lt;3	Church tonight with the bestfriends! <hashtag> winning &lt;3
positive	Boo yeah.	Third and final fantasy draft tonight, this time with my cousins. My keeper pick? Tony Romo with a <number> rounder. Boo yeah.
neutral	productive.	Okay, put down iPad and sleep. Evie will not <allcaps> be understanding about mommy's new toy at <number> tomorrow. Only one day off. Must be productive.
negative	Sorry	<user> it's Mexican! Sorry for the late answer, iPad' charging fucked me yesterday <smile>
negative	fucked me	<user> it's Mexican! Sorry for the late answer, iPad' charging fucked me yesterday <smile>
positive	Thank you	Thank you to everyone who joined us on the bus on Saturday and all the other Lions supporters at Loftus. It was awesome seeing Loftus RED!
positive	awesome	Thank you to everyone who joined us on the bus on Saturday and all the other Lions supporters at Loftus. It was awesome seeing Loftus RED!
positive	better	Mancity strikers Aguero and Dzeko you better thrash Bolton tomorrow night!
positive	the	is having a pre-construction meeting tomorrow at Alabama <number> job. We are getting ready to blow the roof off this <url>
positive	off	is having a pre-construction meeting tomorrow at Alabama <number> job. We are getting ready to blow the roof off this <url>
positive		<user> ooo  i <allcaps> think he's in Milan. Are you happy today?
neutral	obsessed	he is obsessed with Star Wars right now, as a treat i <allcaps> am letting him watch Family Guy tonight <hashtag> heavenforgiveme
neutral	ironic	rt <allcaps> <user> i <allcaps> find it ironic that i <allcaps> almost certainly would not be a Yankees fan today if i <allcaps> hadn't gone to college near Boston <hashtag> rand 
negative	would not be	rt <allcaps> <user> i <allcaps> find it ironic that i <allcaps> almost certainly would not be a Yankees fan today if i <allcaps> hadn't gone to college near Boston <hashtag> rand 
negative	Yankees fan	rt <allcaps> <user> i <allcaps> find it ironic that i <allcaps> almost certainly would not be a Yankees fan today if i <allcaps> hadn't gone to college near Boston <hashtag> rand 
negative	sucks.	<user> Due to all the rain there may be no Red Sox - Yankees game & that sucks. Excuse my language kind sir
negative	Feel bad	rt <allcaps> <user> Feel bad for star crossed LionsRT <user> So far, wr <allcaps> Titus Young is the only one of the Lions top three picks 
negative	only	rt <allcaps> <user> Feel bad for star crossed LionsRT <user> So far, wr <allcaps> Titus Young is the only one of the Lions top three picks 
positive	top three	rt <allcaps> <user> Feel bad for star crossed LionsRT <user> So far, wr <allcaps> Titus Young is the only one of the Lions top three picks 
positive	kick off!!	Divine frame along with P*10 presents:: The official south Alabama football kick off!! Sept <number> At club insanity! Adv. tickets $5 ! <repeat>
positive	thanks	<user> thanks i <allcaps> am! <smile> saw the hollywood sign today!!!!! And in Disney i <allcaps> got to meet a really hot Aladdin lol <smile>
positive	<smile>	<user> thanks i <allcaps> am! <smile> saw the hollywood sign today!!!!! And in Disney i <allcaps> got to meet a really hot Aladdin lol <smile>
positive	really hot	<user> thanks i <allcaps> am! <smile> saw the hollywood sign today!!!!! And in Disney i <allcaps> got to meet a really hot Aladdin lol <smile>
positive	<smile>	<user> thanks i <allcaps> am! <smile> saw the hollywood sign today!!!!! And in Disney i <allcaps> got to meet a really hot Aladdin lol <smile>
positive	feel obliged	<user> <user> Don't feel obliged to discuss <hashtag> Dexter tonight. Living it large in Brighton so please use direct messages
positive	Living it large	<user> <user> Don't feel obliged to discuss <hashtag> Dexter tonight. Living it large in Brighton so please use direct messages
positive	go out tonight!!!	Trying to go out tonight!!! Where is there to go out here in Dallas????
positive	cool	<user> Pretty cool names. i <allcaps> have one cat, a black cat named Merlin, who leaps on my chest in the middle of the night. a <allcaps> heart attack soon
positive	safest place	rt <allcaps> <user> The safest place to be in Tottenham tonight is the Spurs trophy cabinet.There's no chance of looters visiting there.
negative	no chance	rt <allcaps> <user> The safest place to be in Tottenham tonight is the Spurs trophy cabinet.There's no chance of looters visiting there.
negative	Tragedy struck	Tragedy struck and collided in my sports world today, as Mikel Leshoure blew his Achilles. Was on the Lions and my fantasy team. <hashtag> noonecares
negative	blew	Tragedy struck and collided in my sports world today, as Mikel Leshoure blew his Achilles. Was on the Lions and my fantasy team. <hashtag> noonecares
positive	great day	Sox beat the Yankees tonight, great day to move from ny <allcaps> to Boston
positive	Good trade.	rt <allcaps> <user> <user> pulled off highway robbery to get Romo from <user> Jk. Good trade. Ill try to process it so you can start ro 
